type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,275,1a:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,3737995,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,3,-2,14,-6,14,-7,14,-7,14,-7,14,-7,14,-7,13,-7,13,-7,13,-8,13,-8,13,-10,13,-11,13,-11,13,-10,13,-10,13,-12,12,-12,11,-11,11,-12,12,-12,12,-12,12,-12,11,-12,11,-14,12,-15,12,-15,6,-8,11,-16,12,-17,12,-18,11,-18,11,-17,12,-17,12,-17,12,-18,12,-18,12,-19,12,-19,12,-19,13,-19,14,-19,14,-19,14,-20,15,-21,15,-20,16,-19,16,-18,16,-18,17,-17,17,-18,17,-18,18,-17,18,-16,4,-4,0,0,0,0,0,0,0,0,0,0,7,0,30,0,30,-3,31,-5,30,-4,29,-4,29,-4,29,-5,29,-6,28,-6,28,-6,28,-7,28,-8,29,-9,29,-9,29,-11,29,-14,30,-15,29,-13,28,-13,28,-15,29,-16,28,-15,27,-16,27,-17,28,-16,29,-16,28,-18,28,-21,29,-22,29,-22,29,-23,29,-23,29,-24,28,-26,28,-26,30,-25,31,-26,30,-27,31,-26,31,-25,32,-27,33,-28,34,-28,35,-28,36,-29,37,-28,38,-29,38,-29,39,-28,39,-26,39,-25,40,-25,39,-24,39,-22,41,-22,42,-20,43,-19,10,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,6,-21,27,-22,27,-22,27,-22,27,-23,25,-24,24,-24,24,-25,24,-25,24,-25,23,-24,24,-23,25,-23,25,-23,24,-24,22,-23,22,-22,22,-23,21,-23,20,-23,20,-22,21,-22,21,-21,21,-21,22,-21,23,-21,23,-20,22,-19,21,-19,22,-18,22,-16,22,-16,23,-16,23,-15,23,-15,24,-14,24,-12,23,-11,24,-10,25,-10,26,-10,26,-9,26,-8,27,-8,27,-7,26,-7,26,-6,26,-5,26,-4,26,-4,26,-3,27,-3,27,-3,28,-3,29,-1,30,0,31,0,30,0,7]"
CSI_DATA,276,1a:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,3759358,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-1,4,-3,16,-2,16,-1,17,-1,17,-2,17,-1,16,-1,16,-1,16,0,16,0,16,1,17,2,18,2,18,2,18,2,18,4,18,4,17,4,16,4,17,4,17,4,18,5,17,5,17,6,17,7,19,7,20,4,9,9,19,10,20,10,20,10,19,10,19,10,20,10,20,10,20,11,20,11,21,11,22,11,22,11,22,11,23,11,23,12,24,12,25,11,24,10,24,9,24,9,24,8,24,8,25,8,25,7,25,6,25,1,6,0,0,0,0,0,0,0,0,0,0,-5,7,-19,28,-16,30,-15,31,-14,30,-14,28,-13,29,-13,31,-12,32,-12,30,-11,30,-10,30,-8,31,-8,32,-9,32,-8,33,-5,34,-5,36,-6,34,-5,33,-2,35,-1,36,-2,34,-1,34,-1,35,-1,36,-1,37,0,38,2,39,3,41,4,41,4,40,5,40,6,41,8,41,8,41,7,43,8,44,9,44,8,44,8,44,8,45,7,47,7,48,6,48,6,50,7,51,7,51,6,51,4,51,3,51,3,51,2,52,2,52,0,51,-2,52,-4,51,-6,50,-2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-9,-10,-35,-10,-35,-10,-36,-11,-37,-9,-37,-7,-35,-6,-35,-6,-35,-6,-36,-6,-36,-6,-36,-7,-36,-8,-36,-6,-35,-5,-34,-6,-34,-7,-34,-5,-33,-5,-33,-6,-33,-6,-33,-7,-33,-7,-33,-7,-33,-7,-33,-7,-32,-7,-30,-8,-30,-9,-30,-10,-29,-11,-28,-12,-29,-12,-29,-13,-28,-14,-28,-14,-27,-15,-25,-16,-25,-17,-25,-18,-25,-19,-24,-19,-24,-20,-23,-20,-23,-20,-22,-20,-21,-21,-20,-22,-19,-23,-19,-24,-19,-23,-19,-23,-19,-24,-19,-26,-19,-29,-18,-30,-18,-30,-18,-8,-5]"
CSI_DATA,277,1a:00:00:00:00:00,-54,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,3767989,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-3,-1,-12,-3,-12,-3,-12,-2,-13,-2,-12,-2,-12,-2,-12,-2,-12,-1,-12,-1,-12,-1,-13,-1,-13,0,-13,0,-13,0,-13,0,-13,1,-13,2,-12,2,-12,2,-13,2,-13,2,-13,2,-13,2,-13,3,-14,4,-15,4,-7,2,-14,5,-15,5,-15,6,-15,6,-15,6,-15,6,-15,6,-15,6,-15,6,-16,6,-16,6,-16,6,-16,6,-17,6,-17,6,-18,7,-18,7,-18,6,-18,5,-18,5,-18,5,-18,4,-18,4,-19,4,-18,3,-18,2,-5,0,0,0,0,0,0,0,0,0,0,0,-5,-4,-20,-14,-21,-12,-22,-11,-22,-10,-21,-10,-21,-10,-22,-10,-22,-9,-21,-9,-21,-8,-22,-7,-22,-7,-22,-6,-22,-7,-23,-7,-24,-5,-25,-5,-24,-5,-23,-5,-24,-3,-25,-2,-25,-3,-25,-2,-25,-2,-25,-3,-25,-3,-26,-1,-27,0,-28,1,-28,1,-28,1,-29,2,-29,3,-29,4,-29,4,-30,3,-31,4,-31,5,-31,4,-31,3,-31,4,-32,3,-33,2,-34,2,-35,2,-36,3,-36,3,-36,2,-36,2,-36,1,-36,1,-36,0,-35,-1,-35,-2,-36,-4,-36,-4,-36,-6,-9,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-2,24,-8,24,-7,24,-8,24,-8,24,-6,24,-5,24,-5,24,-6,24,-6,23,-5,24,-5,23,-5,23,-6,23,-5,23,-4,23,-4,23,-5,22,-4,22,-4,22,-4,21,-4,21,-5,21,-4,21,-4,22,-5,22,-6,21,-6,20,-5,20,-7,19,-8,18,-8,19,-8,19,-8,18,-9,18,-10,17,-10,16,-10,16,-11,16,-11,16,-11,16,-12,16,-13,16,-14,15,-14,15,-15,14,-15,14,-15,13,-16,12,-16,13,-16,13,-16,13,-17,13,-17,13,-18,12,-20,12,-20,12,-19,3,-5]"
CSI_DATA,278,1a:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,3787984,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-4,-1,-16,-2,-16,-1,-16,0,-17,0,-16,-1,-16,0,-16,1,-16,2,-15,2,-16,1,-17,1,-17,2,-17,2,-16,2,-16,3,-16,5,-16,5,-15,5,-16,6,-16,7,-16,7,-15,7,-16,7,-17,7,-17,7,-18,7,-9,4,-16,10,-17,11,-17,12,-17,12,-17,12,-17,13,-17,13,-16,13,-16,13,-18,13,-19,13,-19,11,-19,11,-19,12,-19,14,-20,15,-21,15,-21,15,-20,15,-20,14,-20,13,-20,13,-22,12,-23,11,-22,9,-22,8,-6,2,0,0,0,0,0,0,0,0,0,0,6,0,29,1,31,0,30,-2,30,-3,30,-2,29,-2,30,-5,30,-6,29,-5,28,-5,28,-7,28,-8,29,-9,32,-9,31,-9,29,-10,28,-11,25,-9,25,-10,28,-17,29,-19,28,-15,26,-15,26,-17,28,-17,29,-18,32,-19,34,-20,32,-20,31,-21,28,-20,26,-22,26,-26,26,-28,27,-28,29,-27,28,-28,28,-30,28,-29,29,-30,33,-31,35,-29,34,-26,32,-26,31,-28,32,-33,33,-34,35,-34,35,-32,34,-31,35,-32,36,-31,36,-30,39,-28,41,-25,39,-22,37,-20,9,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,4,-29,18,-28,17,-28,20,-29,21,-30,18,-30,16,-29,17,-30,18,-31,18,-33,18,-33,16,-30,15,-28,14,-26,12,-26,12,-28,18,-28,19,-28,15,-28,14,-27,15,-26,16,-27,16,-29,16,-30,16,-29,16,-26,15,-23,14,-22,15,-22,18,-20,19,-20,19,-21,19,-20,20,-19,20,-19,21,-18,22,-18,23,-18,22,-16,20,-14,19,-13,21,-12,24,-11,26,-12,25,-11,24,-9,25,-9,25,-8,25,-7,26,-8,27,-8,26,-7,23,-6,25,-5,30,-3,31,-2,30,-3,32,-1,8]"
CSI_DATA,279,1a:00:00:00:00:00,-54,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,3797990,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-2,-3,-6,-11,-6,-11,-7,-10,-7,-11,-7,-11,-7,-10,-7,-10,-7,-10,-8,-9,-8,-9,-9,-10,-9,-10,-9,-10,-9,-10,-9,-9,-10,-9,-10,-8,-10,-8,-10,-8,-10,-8,-10,-8,-11,-8,-11,-8,-12,-8,-12,-8,-13,-8,-7,-4,-14,-7,-14,-8,-15,-7,-15,-7,-15,-7,-15,-7,-15,-7,-15,-7,-15,-7,-16,-8,-16,-8,-16,-8,-16,-8,-16,-9,-17,-9,-17,-9,-18,-9,-17,-9,-16,-10,-16,-10,-16,-10,-16,-11,-15,-11,-15,-12,-15,-12,-14,-12,-4,-3,0,0,0,0,0,0,0,0,0,0,-2,-6,-5,-24,-7,-24,-8,-23,-8,-22,-8,-21,-8,-21,-9,-22,-10,-22,-10,-21,-10,-20,-11,-20,-12,-20,-12,-20,-12,-20,-13,-20,-15,-20,-15,-21,-15,-20,-14,-19,-16,-19,-17,-20,-16,-19,-16,-19,-17,-19,-17,-20,-17,-20,-19,-19,-20,-19,-21,-19,-22,-18,-22,-18,-22,-18,-23,-18,-24,-18,-24,-18,-24,-20,-25,-20,-25,-19,-25,-20,-25,-19,-26,-19,-26,-21,-26,-22,-26,-23,-27,-23,-28,-23,-28,-24,-28,-24,-27,-25,-27,-25,-27,-24,-26,-25,-26,-25,-25,-25,-24,-26,-23,-28,-22,-29,-6,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,21,11,21,12,21,12,22,12,21,13,20,13,19,13,19,12,20,13,20,13,20,13,20,12,20,13,19,13,18,14,19,13,19,13,18,13,17,13,18,13,18,13,18,12,18,12,18,12,19,12,19,10,18,10,17,10,18,9,18,8,18,8,19,8,19,8,19,7,19,7,19,6,18,5,18,4,19,4,19,4,20,3,20,1,20,1,20,1,19,0,19,0,19,-1,19,-2,20,-2,20,-2,20,-3,20,-3,20,-2,21,-3,22,-5,23,-5,23,-5,5,-2]"
CSI_DATA,280,1a:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,3810587,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-1,3,-3,14,-2,14,-1,15,-1,15,-1,15,-1,14,-1,14,0,14,0,14,0,15,1,15,1,15,2,15,2,15,2,15,3,15,4,15,4,14,4,14,4,15,4,15,4,15,5,15,6,15,6,16,6,17,3,8,9,16,9,17,10,17,10,17,9,17,9,17,10,17,10,17,10,18,10,18,10,19,10,19,10,19,10,20,10,20,11,21,11,22,10,21,10,21,9,21,9,21,8,22,8,22,7,23,6,22,5,22,1,5,0,0,0,0,0,0,0,0,0,0,-3,6,-11,26,-10,27,-8,27,-8,27,-8,27,-7,27,-6,28,-6,29,-5,28,-4,27,-4,26,-3,28,-2,30,-3,30,-2,30,1,31,2,32,1,31,1,29,3,30,5,31,4,30,5,29,5,30,4,31,5,32,7,32,8,33,8,34,9,34,9,33,10,33,12,35,14,35,14,34,13,35,14,36,15,36,15,37,14,38,15,39,14,40,14,41,15,41,15,42,15,43,15,43,14,43,12,43,11,43,11,44,11,44,11,45,9,45,7,45,5,45,3,44,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-8,-14,-30,-13,-30,-14,-31,-14,-31,-12,-31,-10,-30,-10,-30,-10,-30,-11,-31,-11,-32,-10,-31,-11,-31,-12,-31,-10,-31,-8,-30,-9,-29,-10,-28,-9,-28,-9,-27,-9,-28,-10,-28,-11,-28,-11,-28,-11,-28,-11,-28,-11,-27,-11,-25,-11,-25,-12,-25,-13,-25,-13,-23,-14,-23,-15,-23,-15,-23,-16,-23,-17,-22,-17,-21,-18,-20,-18,-20,-19,-19,-19,-18,-20,-17,-21,-17,-20,-17,-20,-15,-20,-15,-21,-15,-22,-14,-23,-14,-24,-14,-24,-13,-24,-12,-24,-13,-25,-13,-28,-12,-28,-11,-28,-11,-7,-3]"
CSI_DATA,281,1a:00:00:00:00:00,-54,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,3827993,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,1,-1,7,-1,7,-1,7,-2,7,-2,7,-2,7,-2,7,-2,7,-2,7,-2,7,-2,7,-3,7,-3,7,-3,7,-3,7,-3,7,-4,7,-4,6,-4,6,-4,7,-4,7,-4,7,-4,7,-4,7,-5,7,-6,7,-6,3,-3,7,-6,7,-7,7,-7,7,-7,7,-7,8,-7,8,-7,8,-7,8,-7,8,-7,8,-8,8,-8,8,-8,9,-8,9,-8,9,-8,9,-8,9,-8,9,-7,10,-7,10,-7,10,-7,10,-7,10,-6,10,-6,10,-6,2,-2,0,0,0,0,0,0,0,0,2,1,10,3,28,9,28,8,28,8,28,7,28,7,28,6,28,6,28,5,28,4,28,3,28,3,28,2,29,2,29,1,30,0,30,-1,30,-1,30,-3,30,-3,30,-4,30,-5,30,-5,31,-5,30,-5,30,-5,31,-6,32,-7,33,-8,34,-9,34,-10,34,-11,34,-12,34,-13,34,-13,35,-14,36,-14,36,-14,37,-14,37,-14,38,-15,39,-14,40,-14,41,-14,42,-14,43,-14,43,-15,44,-15,44,-14,44,-13,44,-13,44,-12,44,-11,45,-10,45,-9,45,-7,45,-5,45,-4,16,-2,4,-1,-2,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,4,-29,15,-29,14,-30,14,-30,14,-30,13,-30,11,-29,11,-30,11,-30,12,-31,12,-31,12,-30,12,-29,12,-30,11,-30,9,-29,11,-29,12,-28,11,-28,9,-28,9,-27,9,-27,10,-27,10,-28,11,-28,12,-26,12,-25,12,-25,11,-25,12,-24,13,-23,13,-24,13,-24,14,-23,14,-23,15,-22,16,-20,17,-20,17,-19,18,-18,18,-18,19,-17,20,-17,21,-16,21,-15,21,-15,21,-14,21,-13,22,-13,23,-14,23,-13,23,-13,24,-13,24,-13,25,-12,26,-12,27,-11,26,-3,6]"
CSI_DATA,282,1a:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,3838000,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-1,3,-2,15,-2,15,-1,16,-1,16,-1,15,-1,15,-1,15,-1,15,0,15,0,15,1,16,2,16,2,16,2,15,2,16,3,16,4,15,4,15,4,15,4,15,4,16,5,16,5,15,6,16,6,17,6,17,3,8,8,17,9,18,9,18,10,17,9,17,9,18,9,18,9,18,10,18,10,19,10,20,9,19,9,20,9,20,10,21,10,22,10,22,10,22,9,22,8,22,8,22,7,22,7,23,7,23,6,22,5,22,1,5,0,0,0,0,0,0,0,0,0,0,0,7,2,30,5,30,7,29,7,29,6,29,6,28,8,28,10,29,9,28,9,26,10,26,12,26,13,27,12,28,13,27,16,27,17,29,16,27,15,25,18,25,19,25,18,24,19,23,19,25,19,27,20,27,22,26,24,26,24,26,25,26,24,25,25,25,27,25,29,24,29,24,28,26,29,27,30,27,30,28,30,28,31,29,31,30,31,30,31,31,31,32,32,33,33,33,32,34,30,33,29,34,29,36,29,36,29,37,28,37,26,38,24,38,22,39,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,-5,-31,-17,-30,-18,-31,-18,-31,-18,-30,-20,-28,-20,-27,-20,-27,-21,-28,-21,-28,-22,-28,-22,-28,-21,-29,-21,-28,-21,-25,-21,-26,-20,-27,-20,-25,-20,-25,-20,-24,-20,-24,-20,-26,-20,-26,-19,-26,-19,-27,-19,-26,-18,-24,-16,-24,-16,-26,-16,-26,-14,-25,-13,-26,-13,-26,-13,-26,-13,-27,-13,-26,-12,-26,-10,-27,-9,-28,-8,-28,-7,-28,-7,-28,-5,-28,-5,-28,-4,-27,-3,-26,-3,-27,-3,-27,-1,-28,0,-29,0,-29,0,-28,1,-28,0,-30,1,-31,3,-31,4,-31,4,-8,1]"
CSI_DATA,283,1a:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,3847994,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-4,-1,-16,-4,-16,-4,-16,-3,-17,-3,-17,-3,-16,-3,-16,-3,-16,-2,-16,-2,-16,-1,-17,-1,-17,0,-17,0,-17,0,-17,0,-17,1,-17,2,-16,2,-16,2,-17,2,-17,2,-17,3,-17,3,-18,4,-19,5,-19,5,-10,2,-19,6,-20,7,-20,7,-20,8,-20,7,-20,7,-20,7,-20,7,-21,7,-21,8,-22,8,-22,7,-22,7,-22,7,-23,7,-24,8,-25,8,-24,7,-24,6,-24,6,-24,5,-24,5,-24,5,-25,4,-24,3,-24,3,-6,0,0,0,0,0,0,0,0,0,0,0,-8,-4,-29,-13,-29,-11,-31,-9,-30,-9,-29,-8,-30,-8,-31,-7,-31,-6,-30,-6,-30,-6,-30,-5,-30,-4,-30,-4,-31,-4,-32,-2,-33,0,-34,1,-33,0,-32,0,-33,2,-33,3,-32,3,-32,3,-33,3,-33,2,-33,2,-34,5,-35,7,-37,8,-37,9,-36,9,-36,9,-37,10,-37,12,-37,12,-38,10,-40,11,-39,12,-40,11,-39,11,-39,12,-41,12,-42,11,-44,11,-45,12,-46,12,-47,12,-47,11,-48,10,-47,9,-47,8,-48,8,-46,7,-45,5,-46,4,-47,3,-48,2,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-5,29,-17,30,-17,30,-17,30,-17,30,-15,31,-13,31,-13,31,-13,31,-13,30,-13,30,-14,30,-15,30,-15,31,-13,30,-11,29,-11,29,-12,28,-11,29,-11,28,-10,28,-10,28,-11,27,-11,27,-13,28,-14,27,-14,26,-13,26,-13,25,-14,24,-15,23,-14,24,-15,23,-16,22,-16,23,-17,21,-17,19,-17,19,-19,18,-19,18,-20,18,-21,18,-21,17,-22,17,-23,16,-22,16,-23,15,-23,14,-23,13,-23,13,-23,12,-24,13,-25,14,-26,13,-26,12,-29,12,-31,12,-29,3,-7]"
CSI_DATA,284,1a:00:00:00:00:00,-54,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,3858035,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,0,2,1,11,2,11,3,11,3,12,2,11,2,11,2,10,2,10,3,10,3,11,4,11,4,11,4,11,4,11,5,11,6,11,6,10,6,10,6,9,6,10,6,10,6,10,7,10,7,10,8,11,8,11,4,5,9,10,10,11,11,11,11,10,10,10,10,11,11,11,11,11,11,11,11,12,11,12,11,12,11,12,11,12,12,13,12,13,12,13,12,13,11,13,11,14,11,14,11,14,10,15,10,15,9,15,9,15,2,3,0,0,0,0,0,0,0,0,0,0,-1,10,-3,44,-1,46,3,45,3,44,2,42,2,42,4,43,6,44,6,43,6,41,7,40,8,40,10,42,9,43,10,43,14,44,16,46,14,44,15,41,20,42,22,43,19,42,20,40,21,41,20,43,21,44,24,46,26,46,27,46,28,46,28,44,30,43,33,43,36,43,36,43,34,46,36,47,37,47,36,48,37,48,38,50,38,52,38,54,38,54,39,55,40,56,41,57,40,57,37,56,35,56,36,58,36,60,35,61,34,62,31,62,27,62,25,62,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,-9,-34,-35,-33,-35,-33,-36,-35,-37,-32,-38,-26,-37,-22,-37,-25,-39,-28,-41,-29,-41,-30,-38,-31,-37,-30,-37,-27,-38,-25,-37,-27,-35,-28,-36,-26,-38,-25,-38,-26,-35,-26,-35,-26,-37,-25,-37,-26,-35,-28,-36,-28,-34,-28,-29,-29,-28,-30,-27,-30,-26,-31,-25,-31,-26,-30,-25,-29,-25,-31,-26,-32,-24,-32,-21,-33,-20,-33,-19,-34,-18,-35,-17,-37,-15,-38,-14,-37,-13,-36,-12,-36,-12,-36,-11,-37,-10,-39,-9,-41,-9,-39,-8,-38,-7,-39,-8,-42,-8,-46,-5,-47,-4,-46,-3,-12,-1]"
CSI_DATA,285,1a:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,3867976,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-3,3,-9,12,-8,13,-7,14,-8,14,-8,14,-8,13,-7,13,-7,13,-6,13,-6,14,-6,15,-5,16,-5,16,-5,16,-5,15,-4,16,-3,16,-3,15,-3,15,-4,16,-4,16,-3,16,-3,16,-1,17,-1,18,-2,19,-1,9,0,19,-1,20,0,20,0,20,0,20,-1,20,-1,20,0,20,0,21,0,22,0,22,0,22,0,22,-1,23,-1,23,-1,25,-1,25,-2,24,-3,24,-4,23,-4,23,-5,23,-5,23,-5,24,-5,23,-6,22,-2,5,0,0,0,0,0,0,0,0,0,0,-6,4,-23,20,-22,22,-21,23,-21,23,-20,23,-19,23,-19,25,-18,25,-17,24,-17,23,-17,22,-17,23,-17,26,-17,27,-15,27,-13,30,-13,31,-13,30,-13,28,-12,29,-11,30,-11,30,-10,29,-11,29,-12,30,-12,31,-10,33,-7,34,-7,35,-7,36,-7,35,-7,35,-7,37,-6,38,-5,38,-7,38,-7,38,-7,40,-8,40,-9,41,-8,42,-7,43,-7,43,-8,43,-10,44,-11,45,-11,46,-12,45,-13,43,-15,43,-17,44,-18,44,-18,44,-18,43,-18,43,-19,42,-21,41,-6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-9,-8,-34,-7,-34,-7,-35,-7,-35,-5,-35,-3,-34,-2,-33,-1,-34,-2,-35,-3,-36,-3,-35,-5,-35,-6,-36,-4,-35,-2,-33,-2,-33,-3,-32,-2,-31,-1,-30,0,-31,0,-31,-1,-32,-2,-32,-3,-31,-4,-32,-4,-31,-4,-29,-4,-29,-4,-30,-6,-29,-6,-28,-6,-28,-6,-28,-6,-28,-7,-29,-8,-28,-9,-26,-11,-25,-13,-25,-13,-25,-13,-25,-14,-25,-14,-25,-14,-25,-14,-23,-13,-23,-13,-23,-15,-23,-17,-23,-18,-23,-19,-22,-19,-22,-18,-23,-20,-24,-23,-23,-23,-22,-23,-22,-6,-6]"
CSI_DATA,286,1a:00:00:00:00:00,-54,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,3877997,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-3,-2,-10,-7,-11,-6,-11,-6,-12,-6,-11,-6,-11,-6,-11,-6,-11,-5,-11,-5,-11,-5,-12,-4,-13,-4,-13,-4,-13,-4,-13,-4,-13,-3,-13,-3,-12,-2,-13,-2,-13,-2,-13,-3,-13,-2,-13,-2,-14,-1,-15,-1,-15,-1,-8,0,-15,0,-16,0,-16,0,-16,1,-16,0,-17,0,-16,0,-16,0,-17,0,-17,1,-18,1,-17,1,-18,1,-18,0,-19,0,-20,0,-20,0,-19,0,-19,-1,-19,-2,-19,-2,-19,-2,-19,-2,-19,-2,-19,-3,-18,-3,-5,-1,0,0,0,0,0,0,0,0,0,0,-4,-5,-13,-20,-15,-19,-17,-18,-16,-17,-16,-17,-16,-17,-17,-17,-18,-17,-17,-16,-17,-15,-18,-14,-18,-14,-19,-14,-19,-14,-20,-14,-21,-13,-22,-13,-20,-13,-20,-12,-22,-12,-24,-11,-23,-11,-23,-11,-23,-11,-23,-11,-23,-11,-24,-10,-26,-10,-27,-10,-27,-9,-27,-9,-27,-8,-28,-8,-29,-6,-29,-7,-30,-8,-31,-8,-31,-6,-31,-7,-30,-8,-31,-8,-32,-9,-32,-10,-33,-10,-33,-10,-35,-11,-36,-11,-35,-11,-35,-12,-35,-12,-35,-11,-35,-12,-33,-13,-33,-14,-33,-16,-32,-18,-31,-19,-8,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,25,2,23,2,23,1,24,1,25,3,24,5,24,5,23,4,23,4,25,4,24,3,24,2,24,2,23,5,22,6,23,5,22,5,21,4,20,4,20,4,20,3,21,3,21,4,22,4,23,2,22,2,20,2,20,2,21,1,20,1,19,1,20,0,20,-1,20,-2,20,-2,19,-3,19,-4,19,-4,19,-4,19,-4,19,-5,19,-6,19,-7,19,-8,18,-8,18,-9,18,-9,17,-10,17,-10,18,-10,18,-10,17,-10,18,-11,18,-12,19,-14,19,-14,18,-14,4,-4]"
CSI_DATA,287,1a:00:00:00:00:00,-54,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,3898001,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-1,2,-4,11,-3,11,-3,11,-3,12,-3,11,-3,11,-3,11,-2,11,-2,11,-2,11,-1,12,-1,12,-1,12,-1,12,0,12,0,12,1,12,1,11,1,12,1,12,1,12,1,12,2,12,2,13,3,13,3,14,1,6,4,13,4,14,5,14,5,14,5,14,5,15,5,15,5,15,5,15,5,15,5,16,5,15,5,16,5,16,5,17,5,17,5,18,5,18,4,17,4,17,3,17,3,17,3,18,2,18,2,18,1,17,0,4,0,0,0,0,0,0,0,0,0,0,-3,5,-10,20,-8,22,-7,22,-7,22,-7,21,-6,21,-6,22,-5,22,-4,21,-4,21,-4,21,-3,21,-3,22,-3,22,-2,22,0,24,1,25,1,25,1,23,2,23,2,24,2,23,3,23,3,23,2,24,2,25,4,24,6,25,6,26,7,27,7,26,7,26,8,27,9,27,9,27,9,28,9,29,9,29,9,29,8,29,9,29,10,30,10,32,10,33,10,33,9,34,9,34,8,34,7,34,6,35,5,35,5,35,5,34,5,34,4,34,2,35,1,35,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-6,-13,-22,-12,-23,-12,-23,-12,-23,-11,-23,-10,-23,-8,-23,-8,-24,-9,-24,-9,-23,-10,-23,-11,-23,-12,-24,-11,-24,-9,-23,-9,-23,-9,-22,-9,-22,-9,-22,-8,-22,-8,-22,-9,-22,-9,-21,-10,-21,-10,-21,-10,-20,-10,-20,-10,-20,-10,-20,-11,-19,-11,-18,-12,-18,-12,-19,-12,-18,-13,-18,-12,-17,-13,-16,-14,-15,-15,-15,-16,-15,-16,-14,-16,-14,-17,-13,-17,-13,-16,-12,-16,-12,-16,-12,-17,-11,-18,-11,-19,-11,-19,-10,-19,-10,-19,-11,-20,-11,-21,-10,-22,-9,-22,-8,-6,-2]"
